Date,Month,Device,Channel,Campaign Type,Media Type,Region,Targeting,Cost,Clicks
8/5/2016,8,Tablet,Google,Reach - Image,Display,Global,Reach,119.1,286
8/5/2016,8,Tablet,Google,Reach - Image,Display,LATAM,Reach,35.22,90
8/5/2016,8,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,421.64,428
9/17/2016,9,Desktop,Google,Reach - Image,Display,EMEA,Reach,728.84,1044
9/17/2016,9,Desktop,Google,Remarketing - Image,Display,LATAM,Remarketing,314.26,186
9/17/2016,9,Tablet,Google,Image,Display,APAC,Remarketing,81.72,60
9/17/2016,9,Tablet,Google,Image,Display,EMEA,Remarketing,151.44,102
9/17/2016,9,Tablet,Google,Remarketing - Image,Display,APAC,Remarketing,7.84,12
9/18/2016,9,Desktop,Google,In-Market,Display,LATAM,Reach,65.88,136
9/18/2016,9,Desktop,Google,Reach - Image,Display,LATAM,Reach,354,1028
9/18/2016,9,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,1335,254
9/18/2016,9,Desktop,Google,Remarketing - Image,Display,APAC,Remarketing,148.64,68
9/18/2016,9,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,311.8,128
9/18/2016,9,Tablet,Google,Image,Display,LATAM,Remarketing,22.34,20
9/18/2016,9,Tablet,Google,In-Market,Display,APAC,Reach,32.62,92
9/19/2016,9,Desktop,Google,Image,Display,APAC,Remarketing,130.96,56
9/19/2016,9,Desktop,Google,In-Market,Display,EMEA,Reach,2.94,2
9/19/2016,9,Desktop,Google,Reach,Display,EMEA,Reach,80.72,50
9/19/2016,9,Desktop,Google,Reach - Image,Display,EMEA,Reach,856.1,1158
9/19/2016,9,Tablet,Google,Remarketing - Image,Display,APAC,Remarketing,29.14,28
9/19/2016,9,Tablet,Google,Remarketing - Text,Display,AMS,Remarketing,2460.76,672
9/20/2016,9,Desktop,Google,Reach,Display,LATAM,Reach,479.76,532
9/20/2016,9,Tablet,Google,Reach,Display,APAC,Reach,17.12,38
9/21/2016,9,Desktop,Google,Reach,Display,EMEA,Reach,71.76,58
9/21/2016,9,Desktop,Google,Remarketing - Text,Display,AMS,Remarketing,2191.18,542
9/21/2016,9,Tablet,Google,Reach,Display,LATAM,Reach,27.18,54
9/21/2016,9,Tablet,Google,Reach - Image,Display,Global,Reach,1088.14,2576
9/21/2016,9,Tablet,Google,Reach - Image,Display,LATAM,Reach,55.08,170
9/21/2016,9,Tablet,Google,Remarketing - Text,Display,AMS,Remarketing,2698.46,706
9/22/2016,9,Desktop,Google,Reach,Display,LATAM,Reach,384.52,344
9/22/2016,9,Tablet,Google,Reach,Display,APAC,Reach,30.46,88
9/22/2016,9,Tablet,Google,Reach,Display,EMEA,Reach,23.64,52
9/22/2016,9,Tablet,Google,Reach - Image,Display,EMEA,Reach,1649.46,2610
9/23/2016,9,Desktop,Google,Reach,Display,EMEA,Reach,71.06,76
9/23/2016,9,Desktop,Google,Reach - Image,Display,LATAM,Reach,343.94,836
9/23/2016,9,Desktop,Google,Remarketing - Text,Display,AMS,Remarketing,2447.48,616
9/23/2016,9,Tablet,Google,Image,Display,LATAM,Remarketing,34.52,22
9/23/2016,9,Tablet,Google,Reach,Display,LATAM,Reach,24.8,52
9/23/2016,9,Tablet,Google,Reach - Image,Display,Global,Reach,1157.02,2722
9/23/2016,9,Tablet,Google,Reach - Image,Display,LATAM,Reach,47.7,142
9/24/2016,9,Desktop,Google,Reach,Display,APAC,Reach,385.36,372
9/24/2016,9,Desktop,Google,Reach - Image,Display,AMS,Reach,0.5,2
9/24/2016,9,Desktop,Google,Reach - Image,Display,APAC,Reach,298.06,668
9/24/2016,9,Desktop,Google,Reach - Image,Display,EMEA,Reach,694.52,864
9/24/2016,9,Tablet,Google,Image,Display,AMS,Remarketing,67.26,28
9/24/2016,9,Tablet,Google,Image,Display,APAC,Remarketing,91.4,66
9/24/2016,9,Tablet,Google,Image,Display,EMEA,Remarketing,149.64,98
9/24/2016,9,Tablet,Google,Reach,Display,EMEA,Reach,31.36,64
9/24/2016,9,Tablet,Google,Reach - Image,Display,EMEA,Reach,1739.06,2990
9/24/2016,9,Tablet,Google,Remarketing - Image,Display,APAC,Remarketing,24.56,30
9/25/2016,9,Desktop,Google,Reach - Image,Display,LATAM,Reach,391.84,1040
9/25/2016,9,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,1567.82,300
9/25/2016,9,Desktop,Google,Remarketing - Text,Display,AMS,Remarketing,1814.38,412
9/25/2016,9,Tablet,Google,Image,Display,LATAM,Remarketing,3.46,12
9/25/2016,9,Tablet,Google,In-Market,Display,APAC,Reach,18.1,88
9/25/2016,9,Tablet,Google,Reach - Image,Display,APAC,Reach,429.28,884
9/26/2016,9,Desktop,Google,Image,Display,AMS,Remarketing,183.48,42
9/26/2016,9,Desktop,Google,Image,Display,APAC,Remarketing,229.66,62
9/26/2016,9,Desktop,Google,Reach,Display,APAC,Reach,425.56,390
9/26/2016,9,Desktop,Google,Reach - Image,Display,AMS,Reach,0.58,2
9/26/2016,9,Desktop,Google,Reach - Image,Display,APAC,Reach,348.2,732
9/26/2016,9,Desktop,Google,Reach - Image,Display,EMEA,Reach,794,992
9/26/2016,9,Tablet,Google,Image,Display,AMS,Remarketing,72.82,34
9/30/2016,9,Tablet,Google,Reach,Display,AMS,Reach,19.06,18
9/30/2016,9,Tablet,Google,Reach,Display,APAC,Reach,13.08,50
9/30/2016,9,Tablet,Google,Reach,Display,EMEA,Reach,76.98,114
9/30/2016,9,Tablet,Google,Remarketing,Display,APAC,Display,89.9,42
9/30/2016,9,Tablet,Google,Remarketing - Image,Display,LATAM,Remarketing,18.24,12
10/1/2016,10,Desktop,Google,Image,Display,EMEA,Remarketing,135.62,66
10/1/2016,10,Tablet,Google,Reach,Display,LATAM,Reach,11.34,40
10/2/2016,10,Desktop,Google,Image,Display,LATAM,Remarketing,214.62,122
10/2/2016,10,Desktop,Google,In-Market,Display,APAC,Reach,153.06,544
10/2/2016,10,Desktop,Google,In-Market,Display,EMEA,Reach,2.86,6
10/2/2016,10,Desktop,Google,Reach - Image,Display,APAC,Reach,293.62,854
10/2/2016,10,Desktop,Google,Reach - Image,Display,EMEA,Reach,628.04,974
10/2/2016,10,Tablet,Google,Image,Display,AMS,Remarketing,133.78,48
10/2/2016,10,Tablet,Google,Image,Display,APAC,Remarketing,90.06,94
10/2/2016,10,Tablet,Google,Image,Display,EMEA,Remarketing,139.78,134
10/2/2016,10,Tablet,Google,In-Market,Display,EMEA,Reach,4.74,10
10/2/2016,10,Tablet,Google,Reach - Image,Display,EMEA,Reach,1663.96,3068
10/2/2016,10,Tablet,Google,Reach - Text,Display,AMS,Reach,3488.96,8318
10/3/2016,10,Desktop,Google,In-Market,Display,LATAM,Reach,104.4,186
10/3/2016,10,Desktop,Google,Reach - Image,Display,LATAM,Reach,372.6,942
10/3/2016,10,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,3009.08,472
10/3/2016,10,Desktop,Google,Remarketing - Image,Display,APAC,Remarketing,147.54,72
10/3/2016,10,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,528.74,180
10/3/2016,10,Desktop,Google,Remarketing - Text,Display,AMS,Remarketing,2949.2,674
10/3/2016,10,Tablet,Google,Image,Display,LATAM,Remarketing,2.9,10
10/3/2016,10,Tablet,Google,In-Market,Display,APAC,Reach,22.46,68
10/3/2016,10,Tablet,Google,Reach - Image,Display,APAC,Reach,416.42,814
10/3/2016,10,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,585.58,522
10/4/2016,10,Desktop,Google,Reach,Display,AMS,Reach,25.2,22
10/4/2016,10,Desktop,Google,Reach,Display,APAC,Reach,306.92,314
10/4/2016,10,Desktop,Google,Remarketing - Image,Display,LATAM,Remarketing,306.3,266
10/4/2016,10,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,501.08,164
10/4/2016,10,Tablet,Google,Remarketing - Image,Display,APAC,Remarketing,10.44,24
10/6/2016,10,Desktop,Google,Image,Display,AMS,Remarketing,33.18,8
10/6/2016,10,Desktop,Google,Image,Display,APAC,Remarketing,128.26,66
10/6/2016,10,Desktop,Google,Reach,Display,EMEA,Reach,83.3,70
10/6/2016,10,Desktop,Google,Reach - Image,Display,AMS,Reach,6.24,26
10/6/2016,10,Desktop,Google,Reach - Image,Display,EMEA,Reach,942.06,1190
10/6/2016,10,Desktop,Google,Remarketing,Display,APAC,Display,272.12,54
10/6/2016,10,Tablet,Google,Remarketing,Display,EMEA,Display,279.38,136
10/6/2016,10,Tablet,Google,Remarketing - Text,Display,AMS,Remarketing,1340.32,416
10/7/2016,10,Desktop,Google,Reach,Display,LATAM,Reach,217.9,284
10/7/2016,10,Tablet,Google,Reach,Display,APAC,Reach,10.34,38
10/7/2016,10,Tablet,Google,Reach - Image,Display,AMS,Reach,82.86,312
10/7/2016,10,Tablet,Google,Remarketing,Display,APAC,Display,55.3,32
10/7/2016,10,Tablet,Google,Remarketing - Image,Display,LATAM,Remarketing,0.8,10
10/8/2016,10,Desktop,Google,Reach - Text,Display,AMS,Reach,980.9,1016
10/8/2016,10,Tablet,Google,Reach,Display,LATAM,Reach,12.46,26
10/9/2016,10,Desktop,Google,Image,Display,LATAM,Remarketing,133.74,104
10/9/2016,10,Desktop,Google,Reach - Image,Display,Global,Reach,66.1,122
10/9/2016,10,Tablet,Google,Image,Display,APAC,Remarketing,109.24,102
10/9/2016,10,Tablet,Google,Reach - Image,Display,EMEA,Reach,1904.96,3302
10/9/2016,10,Tablet,Google,Reach - Text,Display,AMS,Reach,1098.2,2558
10/10/2016,10,Desktop,Google,In-Market,Display,LATAM,Reach,28.48,46
10/10/2016,10,Desktop,Google,Reach - Image,Display,LATAM,Reach,581.26,1302
10/10/2016,10,Desktop,Google,Remarketing,Display,EMEA,Display,344.48,94
10/10/2016,10,Desktop,Google,Remarketing - Image,Display,APAC,Remarketing,106.06,52
10/10/2016,10,Desktop,Google,Remarketing - Text,Display,AMS,Remarketing,1452.7,356
10/10/2016,10,Tablet,Google,Image,Display,LATAM,Remarketing,7.48,22
10/10/2016,10,Tablet,Google,In-Market,Display,LATAM,Reach,3.04,10
9/19/2016,9,Tablet,Google,Image,Display,AMS,Remarketing,59.22,22
9/19/2016,9,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,806.02,220
9/20/2016,9,Desktop,Google,Reach - Image,Display,Global,Reach,2803.84,5196
9/20/2016,9,Tablet,Google,Reach - Image,Display,AMS,Reach,14.84,54
9/20/2016,9,Tablet,Google,Reach - Image,Display,APAC,Reach,518.58,948
9/20/2016,9,Tablet,Google,Reach - Text,Display,AMS,Reach,10135,12878
9/21/2016,9,Desktop,Google,Image,Display,AMS,Remarketing,125.66,36
9/21/2016,9,Desktop,Google,Reach - Text,Display,AMS,Reach,9417.12,8880
9/21/2016,9,Desktop,Google,Remarketing,Display,APAC,Display,115.76,28
9/21/2016,9,Desktop,Google,Remarketing,Display,EMEA,Display,160.68,48
9/21/2016,9,Tablet,Google,In-Market,Display,LATAM,Reach,7.48,18
9/21/2016,9,Tablet,Google,Remarketing,Display,EMEA,Display,217.56,82
9/21/2016,9,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,896.46,260
9/21/2016,9,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,593.04,392
9/22/2016,9,Desktop,Google,Image,Display,LATAM,Remarketing,223.46,146
9/22/2016,9,Desktop,Google,Reach - Image,Display,Global,Reach,2978.84,6030
9/22/2016,9,Tablet,Google,Reach,Display,AMS,Reach,45.52,48
9/22/2016,9,Tablet,Google,Reach - Text,Display,AMS,Reach,8559.34,11456
9/22/2016,9,Tablet,Google,Remarketing,Display,APAC,Display,66.22,38
9/22/2016,9,Tablet,Google,Remarketing - Image,Display,LATAM,Remarketing,26.74,16
9/23/2016,9,Desktop,Google,Image,Display,EMEA,Remarketing,122.1,48
9/23/2016,9,Desktop,Google,In-Market,Display,LATAM,Reach,52.3,90
9/23/2016,9,Desktop,Google,Remarketing,Display,EMEA,Display,208.34,70
9/23/2016,9,Desktop,Google,Remarketing - Image,Display,APAC,Remarketing,154.68,60
9/23/2016,9,Tablet,Google,In-Market,Display,LATAM,Reach,3.2,6
9/23/2016,9,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,487.68,332
9/24/2016,9,Desktop,Google,Image,Display,LATAM,Remarketing,140.04,108
9/24/2016,9,Desktop,Google,In-Market,Display,APAC,Reach,136.02,350
9/24/2016,9,Desktop,Google,In-Market,Display,EMEA,Reach,1.94,2
9/24/2016,9,Desktop,Google,Reach,Display,AMS,Reach,18.52,14
9/24/2016,9,Desktop,Google,Remarketing - Image,Display,LATAM,Remarketing,211.34,174
9/24/2016,9,Tablet,Google,In-Market,Display,EMEA,Reach,4.94,12
9/24/2016,9,Tablet,Google,Reach,Display,AMS,Reach,82.74,84
9/24/2016,9,Tablet,Google,Remarketing,Display,APAC,Display,121.58,44
9/24/2016,9,Tablet,Google,Remarketing - Image,Display,LATAM,Remarketing,4.14,6
9/25/2016,9,Desktop,Google,Image,Display,EMEA,Remarketing,74.38,56
9/25/2016,9,Desktop,Google,In-Market,Display,LATAM,Reach,90.16,136
9/25/2016,9,Desktop,Google,Remarketing - Image,Display,APAC,Remarketing,148.48,48
9/25/2016,9,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,396.02,146
9/26/2016,9,Desktop,Google,In-Market,Display,APAC,Reach,108.78,330
9/26/2016,9,Desktop,Google,In-Market,Display,EMEA,Reach,5.46,2
9/26/2016,9,Desktop,Google,Reach,Display,AMS,Reach,20.52,14
9/26/2016,9,Desktop,Google,Remarketing - Image,Display,LATAM,Remarketing,390.66,198
9/27/2016,9,Desktop,Google,Reach,Display,LATAM,Reach,464.1,400
9/27/2016,9,Desktop,Google,Reach - Image,Display,Global,Reach,3038.52,5546
9/27/2016,9,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,540.82,178
9/27/2016,9,Tablet,Google,Reach - Image,Display,AMS,Reach,253.74,540
9/28/2016,9,Desktop,Google,Reach,Display,EMEA,Reach,109.6,48
9/29/2016,9,Desktop,Google,Reach,Display,LATAM,Reach,499.94,510
9/29/2016,9,Desktop,Google,Reach - Image,Display,Global,Reach,3288.54,5420
9/29/2016,9,Tablet,Google,Reach - Image,Display,AMS,Reach,774.32,1198
9/29/2016,9,Tablet,Google,Reach - Text,Display,AMS,Reach,15739.32,19104
9/29/2016,9,Tablet,Google,Remarketing,Display,APAC,Display,131.8,46
9/29/2016,9,Tablet,Google,Remarketing - Image,Display,LATAM,Remarketing,23.44,26
9/30/2016,9,Desktop,Google,Image,Display,EMEA,Remarketing,254.52,86
9/30/2016,9,Desktop,Google,Reach,Display,EMEA,Reach,134.46,88
9/30/2016,9,Tablet,Google,In-Market,Display,LATAM,Reach,9.66,28
9/30/2016,9,Tablet,Google,Reach - Image,Display,Global,Reach,1188.74,2666
9/30/2016,9,Tablet,Google,Reach - Image,Display,LATAM,Reach,49.72,148
9/30/2016,9,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,543.82,394
5/29/2016,5,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,587.62,116
5/29/2016,5,Tablet,Google,Image,Display,EMEA,Remarketing,31.88,26
5/31/2016,5,Desktop,Google,Image,Display,LATAM,Remarketing,374.44,188
5/31/2016,5,Desktop,Google,Reach - Image,Display,Global,Reach,319.74,276
6/1/2016,6,Desktop,Google,Image,Display,LATAM,Remarketing,376.16,222
6/1/2016,6,Desktop,Google,Reach - Image,Display,Global,Reach,267.62,252
6/1/2016,6,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,781.42,500
6/2/2016,6,Desktop,Google,Reach,Display,APAC,Reach,676.86,170
6/2/2016,6,Desktop,Google,Remarketing - Image,Display,APAC,Remarketing,44.98,14
6/2/2016,6,Desktop,Google,Remarketing - Image,Display,LATAM,Remarketing,167.94,118
6/2/2016,6,Tablet,Google,Reach,Display,APAC,Reach,15.58,22
6/2/2016,6,Tablet,Google,Reach,Display,EMEA,Reach,221.16,140
6/2/2016,6,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,842.9,530
6/2/2016,6,Tablet,Google,Remarketing - Image,Display,LATAM,Remarketing,20.54,12
6/3/2016,6,Desktop,Google,Image,Display,EMEA,Remarketing,217.98,74
6/3/2016,6,Desktop,Google,Reach,Display,APAC,Reach,845.06,274
6/3/2016,6,Desktop,Google,Remarketing - Image,Display,LATAM,Remarketing,196.12,144
6/3/2016,6,Tablet,Google,Reach,Display,EMEA,Reach,333.18,232
6/3/2016,6,Tablet,Google,Reach,Display,LATAM,Reach,50.84,76
6/3/2016,6,Tablet,Google,Remarketing - Image,Display,LATAM,Remarketing,1.84,10
6/4/2016,6,Desktop,Google,Image,Display,EMEA,Remarketing,138.58,60
6/4/2016,6,Desktop,Google,Image,Display,LATAM,Remarketing,349.46,202
6/4/2016,6,Desktop,Google,In-Market,Display,APAC,Reach,60.88,136
6/4/2016,6,Desktop,Google,In-Market,Display,EMEA,Reach,319.22,326
6/4/2016,6,Desktop,Google,Reach - Image,Display,AMS,Reach,904.66,594
6/4/2016,6,Tablet,Google,In-Market,Display,EMEA,Reach,506.72,960
6/5/2016,6,Desktop,Google,In-Market,Display,APAC,Reach,72.64,146
6/5/2016,6,Desktop,Google,In-Market,Display,EMEA,Reach,295.08,306
6/5/2016,6,Desktop,Google,Reach - Image,Display,AMS,Reach,922.4,614
6/5/2016,6,Desktop,Google,Remarketing - Image,Display,APAC,Remarketing,37.34,10
6/5/2016,6,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,794.46,334
6/5/2016,6,Tablet,Google,Reach - Image,Display,APAC,Reach,248.56,622
6/6/2016,6,Desktop,Google,Reach,Display,LATAM,Reach,573.34,1356
6/6/2016,6,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,1003.48,408
6/6/2016,6,Desktop,Google,Remarketing - Image,Display,LATAM,Remarketing,366.76,194
6/6/2016,6,Tablet,Google,In-Market,Display,AMS,Reach,4.18,4
6/6/2016,6,Tablet,Google,Reach - Image,Display,APAC,Reach,170.48,410
6/6/2016,6,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,2406.72,1080
6/7/2016,6,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,2545.52,1032
6/8/2016,6,Desktop,Google,Image,Display,AMS,Remarketing,8.78,6
6/8/2016,6,Desktop,Google,Reach,Display,EMEA,Reach,3129.88,1270
6/8/2016,6,Tablet,Google,Reach - Image,Display,Global,Reach,102.6,220
6/8/2016,6,Tablet,Google,Reach - Image,Display,LATAM,Reach,211.66,460
6/9/2016,6,Desktop,Google,Image,Display,AMS,Remarketing,81.56,36
6/9/2016,6,Desktop,Google,Reach,Display,EMEA,Reach,2999.46,1346
6/9/2016,6,Desktop,Google,Reach,Display,LATAM,Reach,2542.66,2362
6/9/2016,6,Tablet,Google,Reach,Display,AMS,Reach,20,26
6/9/2016,6,Tablet,Google,Reach - Image,Display,Global,Reach,92.4,252
6/9/2016,6,Tablet,Google,Reach - Image,Display,LATAM,Reach,144.76,286
6/10/2016,6,Mobile,Google,Reach,Display,EMEA,Reach,91.68,470
6/10/2016,6,Tablet,Google,Reach,Display,AMS,Reach,24.02,40
6/11/2016,6,Desktop,Google,Reach - Image,Display,APAC,Reach,388.48,460
6/11/2016,6,Tablet,Google,Image,Display,APAC,Remarketing,1027.48,512
6/11/2016,6,Tablet,Google,Image,Display,EMEA,Remarketing,43.24,58
6/11/2016,6,Tablet,Google,Reach - Image,Display,EMEA,Reach,1850.5,3224
6/12/2016,6,Desktop,Google,Reach - Image,Display,APAC,Reach,573.82,674
6/12/2016,6,Desktop,Google,Reach - Image,Display,EMEA,Reach,2602.26,3058
6/12/2016,6,Desktop,Google,Reach - Image,Display,LATAM,Reach,2516.1,4272
6/12/2016,6,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,2565.64,634
6/12/2016,6,Tablet,Google,Image,Display,APAC,Remarketing,937.2,456
8/6/2016,8,Desktop,Google,Reach,Display,AMS,Reach,66.44,46
8/6/2016,8,Desktop,Google,Reach,Display,APAC,Reach,3.04,8
8/6/2016,8,Desktop,Google,Remarketing - Image,Display,LATAM,Remarketing,246.82,242
8/6/2016,8,Mobile,Google,Reach,Display,EMEA,Reach,62.08,368
8/6/2016,8,Tablet,Google,Remarketing - Image,Display,APAC,Remarketing,6.82,16
8/8/2016,8,Desktop,Google,Image,Display,AMS,Remarketing,28.76,14
8/8/2016,8,Desktop,Google,Image,Display,APAC,Remarketing,262.42,88
8/8/2016,8,Desktop,Google,In-Market,Display,EMEA,Reach,3.16,6
8/8/2016,8,Desktop,Google,Reach - Image,Display,AMS,Reach,488.52,376
8/8/2016,8,Desktop,Google,Reach - Image,Display,EMEA,Reach,836.18,954
8/8/2016,8,Tablet,Google,Image,Display,AMS,Remarketing,90.66,96
8/8/2016,8,Tablet,Google,Image,Display,EMEA,Remarketing,155.18,194
8/9/2016,8,Desktop,Google,Reach,Display,LATAM,Reach,163.7,162
8/9/2016,8,Tablet,Google,In-Market,Display,APAC,Reach,23.42,90
8/9/2016,8,Tablet,Google,Reach - Image,Display,AMS,Reach,1109.78,1260
8/9/2016,8,Tablet,Google,Reach - Image,Display,APAC,Reach,327.12,688
8/10/2016,8,Tablet,Google,Reach,Display,LATAM,Reach,6.24,24
8/10/2016,8,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,618.66,262
8/11/2016,8,Desktop,Google,Image,Display,LATAM,Remarketing,250.98,120
8/11/2016,8,Desktop,Google,Reach - Image,Display,Global,Reach,213.62,298
8/11/2016,8,Tablet,Google,In-Market,Display,EMEA,Reach,1.76,12
8/11/2016,8,Tablet,Google,Reach - Image,Display,EMEA,Reach,1580.72,2758
8/12/2016,8,Desktop,Google,Reach,Display,EMEA,Reach,314.94,162
8/12/2016,8,Desktop,Google,Remarketing - Image,Display,APAC,Remarketing,174.52,58
8/12/2016,8,Tablet,Google,Image,Display,LATAM,Remarketing,20.84,20
8/12/2016,8,Tablet,Google,In-Market,Display,LATAM,Reach,0.42,2
8/12/2016,8,Tablet,Google,Reach - Image,Display,Global,Reach,135.18,340
8/12/2016,8,Tablet,Google,Reach - Image,Display,LATAM,Reach,27.48,80
8/12/2016,8,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,519.78,392
8/13/2016,8,Desktop,Google,Reach,Display,AMS,Reach,56.3,34
8/13/2016,8,Desktop,Google,Reach,Display,APAC,Reach,0.3,2
8/13/2016,8,Desktop,Google,Remarketing - Image,Display,LATAM,Remarketing,198,160
8/13/2016,8,Mobile,Google,Reach,Display,EMEA,Reach,72.02,434
8/13/2016,8,Tablet,Google,Reach,Display,AMS,Reach,76.7,86
8/13/2016,8,Tablet,Google,Reach,Display,EMEA,Reach,104.66,188
8/13/2016,8,Tablet,Google,Remarketing - Image,Display,LATAM,Remarketing,19.2,22
8/14/2016,8,Desktop,Google,Image,Display,EMEA,Remarketing,120.46,66
8/15/2016,8,Desktop,Google,Image,Display,APAC,Remarketing,204.96,90
8/15/2016,8,Desktop,Google,In-Market,Display,APAC,Reach,73.68,198
8/15/2016,8,Desktop,Google,In-Market,Display,EMEA,Reach,6.72,6
8/15/2016,8,Desktop,Google,Reach - Image,Display,AMS,Reach,665.46,524
8/15/2016,8,Desktop,Google,Reach - Image,Display,APAC,Reach,159.62,278
8/15/2016,8,Desktop,Google,Reach - Image,Display,EMEA,Reach,739.42,808
8/15/2016,8,Tablet,Google,Image,Display,AMS,Remarketing,53.74,76
8/15/2016,8,Tablet,Google,Image,Display,APAC,Remarketing,165.44,174
8/15/2016,8,Tablet,Google,Image,Display,EMEA,Remarketing,179.08,160
8/16/2016,8,Desktop,Google,In-Market,Display,LATAM,Reach,12.24,18
8/16/2016,8,Desktop,Google,Reach,Display,LATAM,Reach,125.28,166
8/16/2016,8,Desktop,Google,Reach - Image,Display,LATAM,Reach,191.56,346
8/16/2016,8,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,1348.2,274
8/16/2016,8,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,642.2,220
8/16/2016,8,Tablet,Google,In-Market,Display,APAC,Reach,31.3,94
8/16/2016,8,Tablet,Google,Reach - Image,Display,AMS,Reach,1257.64,1282
8/16/2016,8,Tablet,Google,Reach - Image,Display,APAC,Reach,275.28,628
8/17/2016,8,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,712.08,298
8/17/2016,8,Tablet,Google,Remarketing - Image,Display,APAC,Remarketing,6.6,18
8/18/2016,8,Desktop,Google,Reach - Image,Display,Global,Reach,624.48,1066
8/19/2016,8,Desktop,Google,Image,Display,AMS,Remarketing,67.98,26
8/19/2016,8,Desktop,Google,Reach,Display,EMEA,Reach,182.3,118
8/19/2016,8,Tablet,Google,In-Market,Display,LATAM,Reach,2.68,8
8/19/2016,8,Tablet,Google,Reach - Image,Display,Global,Reach,286.48,820
9/1/2016,9,Tablet,Google,Reach,Display,AMS,Reach,57.48,48
9/1/2016,9,Tablet,Google,Reach - Image,Display,Global,Reach,147.08,384
9/1/2016,9,Tablet,Google,Reach - Image,Display,LATAM,Reach,54.6,156
9/2/2016,9,Tablet,Google,Reach,Display,AMS,Reach,63.68,60
9/3/2016,9,Desktop,Google,Reach - Image,Display,APAC,Reach,322.9,646
9/3/2016,9,Desktop,Google,Reach - Image,Display,EMEA,Reach,799.94,1122
9/3/2016,9,Tablet,Google,Image,Display,APAC,Remarketing,115.3,124
9/3/2016,9,Tablet,Google,Image,Display,EMEA,Remarketing,139.08,142
9/3/2016,9,Tablet,Google,Reach - Image,Display,EMEA,Reach,1999.34,3708
9/4/2016,9,Desktop,Google,Image,Display,APAC,Remarketing,142.06,58
9/4/2016,9,Desktop,Google,Reach - Image,Display,APAC,Reach,293.08,626
9/4/2016,9,Desktop,Google,Reach - Image,Display,EMEA,Reach,796.8,1000
9/4/2016,9,Desktop,Google,Reach - Image,Display,LATAM,Reach,323,982
9/4/2016,9,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,1457.04,278
9/4/2016,9,Tablet,Google,Image,Display,APAC,Remarketing,63.2,78
9/4/2016,9,Tablet,Google,Image,Display,EMEA,Remarketing,75.16,98
9/4/2016,9,Tablet,Google,Image,Display,LATAM,Remarketing,16.8,16
9/4/2016,9,Tablet,Google,In-Market,Display,APAC,Reach,18.24,64
9/4/2016,9,Tablet,Google,Reach - Image,Display,EMEA,Reach,2038,3914
9/5/2016,9,Desktop,Google,Reach,Display,AMS,Reach,42.1,26
9/5/2016,9,Desktop,Google,Reach - Image,Display,LATAM,Reach,380.04,930
9/5/2016,9,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,1758.02,314
9/5/2016,9,Tablet,Google,Image,Display,LATAM,Remarketing,4.74,14
9/5/2016,9,Tablet,Google,In-Market,Display,APAC,Reach,13,62
9/5/2016,9,Tablet,Google,Reach - Image,Display,AMS,Reach,1930.9,2248
9/5/2016,9,Tablet,Google,Remarketing - Image,Display,APAC,Remarketing,1.04,6
9/6/2016,9,Desktop,Google,Reach,Display,AMS,Reach,54.2,40
9/6/2016,9,Tablet,Google,Remarketing - Image,Display,APAC,Remarketing,19.12,12
9/7/2016,9,Desktop,Google,Image,Display,APAC,Remarketing,162.14,56
9/7/2016,9,Desktop,Google,Reach - Image,Display,Global,Reach,928.28,1466
9/7/2016,9,Tablet,Google,Reach - Text,Display,AMS,Reach,731.16,970
9/7/2016,9,Tablet,Google,Remarketing - Text,Display,AMS,Remarketing,308.44,178
9/8/2016,9,Tablet,Google,In-Market,Display,LATAM,Reach,2.78,10
9/8/2016,9,Tablet,Google,Reach,Display,APAC,Reach,21.22,68
