Date,Month,Year,Device,Channel,Campaign Type,Media Type,Region,Targeting,Cost,Clicks
5/12/15,5,2015,Desktop,Google,Legacy,Search,EMEA,Brand,5508.2,1186
5/12/15,5,2015,Mobile,Google,Legacy,Search,APAC,Brand,56.1,16
5/12/15,5,2015,Mobile,Google,Legacy,Search,EMEA,Brand,60.06,26
5/12/15,5,2015,Mobile,Google,Legacy,Search,EMEA,NB,347.94,52
5/12/15,5,2015,Mobile,Google,Legacy,Search,Global,NB,5.32,2
5/12/15,5,2015,Mobile,Google,Legacy,Search,LATAM,Brand,13.24,8
5/12/15,5,2015,Mobile,Google,Legacy,Search,LATAM,NB,146.7,24
5/12/15,5,2015,Tablet,Google,Legacy,Search,AMS,NB,59.8,4
5/13/15,5,2015,Desktop,Google,Legacy,Search,EMEA,Brand,5055.94,1038
5/13/15,5,2015,Desktop,Google,Legacy,Search,Global,Brand,346.52,98
5/13/15,5,2015,Desktop,Google,Legacy,Search,Global,NB,97.12,22
5/13/15,5,2015,Desktop,Google,Legacy,Search,LATAM,Brand,3243.72,270
5/13/15,5,2015,Tablet,Google,Legacy,Search,AMS,Brand,776.82,32
5/14/15,5,2015,Desktop,Google,Legacy,Search,Global,Brand,519.34,166
5/14/15,5,2015,Desktop,Google,Legacy,Search,Global,NB,62.1,16
5/14/15,5,2015,Desktop,Google,Legacy,Search,LATAM,Brand,3430.9,336
5/14/15,5,2015,Mobile,Google,Legacy,Search,Global,Brand,2.5,2
5/14/15,5,2015,Tablet,Google,Legacy,Search,AMS,Brand,764.62,30
5/15/15,5,2015,Mobile,Google,Legacy,Search,Global,Brand,1.88,4
5/16/15,5,2015,Mobile,Google,Legacy,Search,AMS,NB,163.22,14
5/17/15,5,2015,Desktop,Google,Legacy,Search,AMS,Brand,5163.72,288
5/17/15,5,2015,Desktop,Google,Legacy,Search,AMS,NB,2191.94,62
5/17/15,5,2015,Mobile,Google,Legacy,Search,AMS,NB,215.98,18
5/17/15,5,2015,Tablet,Google,Legacy,Search,AMS,Brand,538.16,26
5/18/15,5,2015,Desktop,Google,Legacy,Search,AMS,Brand,28100.12,1320
5/18/15,5,2015,Desktop,Google,Legacy,Search,AMS,NB,4030.3,122
4/30/15,4,2015,Desktop,Bing,Legacy,Search,Global,Brand,1164.4,212
4/30/15,4,2015,Desktop,Bing,Legacy,Search,Global,NB,278.68,34
4/30/15,4,2015,Desktop,Google,Legacy,Search,EMEA,Brand,6102.36,960
4/30/15,4,2015,Mobile,Google,Legacy,Search,Global,NB,252.08,98
4/30/15,4,2015,Mobile,Google,Legacy,Search,LATAM,Brand,51.04,12
4/30/15,4,2015,Mobile,Google,Legacy,Search,LATAM,NB,89.62,26
5/1/15,5,2015,Desktop,Google,Legacy,Search,Global,Brand,640.02,268
5/1/15,5,2015,Desktop,Google,Legacy,Search,Global,NB,1599.44,244
5/1/15,5,2015,Desktop,Google,Legacy,Search,LATAM,Brand,377.66,32
5/1/15,5,2015,Mobile,Bing,Legacy,Search,Global,Brand,0.48,4
5/1/15,5,2015,Mobile,Bing,Legacy,Search,Global,NB,5.92,2
5/1/15,5,2015,Tablet,Google,Legacy,Search,AMS,Brand,189.42,12
5/1/15,5,2015,Tablet,Google,Legacy,Search,EMEA,Brand,39.44,12
5/1/15,5,2015,Tablet,Google,Legacy,Search,EMEA,NB,197.46,28
5/2/15,5,2015,Desktop,Google,Legacy,Search,LATAM,NB,1737.64,204
5/2/15,5,2015,Mobile,Google,Legacy,Search,Global,Brand,18.82,28
5/2/15,5,2015,Tablet,Google,Legacy,Search,Global,NB,102.36,10
5/2/15,5,2015,Tablet,Google,Legacy,Search,LATAM,Brand,14.76,2
5/2/15,5,2015,Tablet,Google,Legacy,Search,LATAM,NB,22.36,4
5/4/15,5,2015,Desktop,Bing,Legacy,Search,AMS,NB,484.18,40
5/4/15,5,2015,Mobile,Google,Legacy,Search,AMS,NB,386.3,20
5/4/15,5,2015,Mobile,Google,Legacy,Search,APAC,NB,65.86,14
5/4/15,5,2015,Tablet,Google,Legacy,Search,Global,Brand,25.34,22
5/5/15,5,2015,Desktop,Google,Legacy,Search,AMS,Brand,33201.7,1500
5/5/15,5,2015,Desktop,Google,Legacy,Search,AMS,NB,5510.32,172
5/5/15,5,2015,Desktop,Google,Legacy,Search,APAC,Brand,1854.52,404
5/5/15,5,2015,Desktop,Google,Legacy,Search,APAC,NB,2617.58,166
5/5/15,5,2015,Desktop,Google,Legacy,Search,EMEA,NB,6973.2,498
5/5/15,5,2015,Mobile,Bing,Legacy,Search,AMS,NB,190.22,30
5/5/15,5,2015,Tablet,Bing,Legacy,Search,AMS,NB,9.36,2
5/6/15,5,2015,Desktop,Google,Legacy,Search,LATAM,NB,4689.56,640
5/6/15,5,2015,Mobile,Google,Legacy,Search,AMS,Brand,1119.62,76
5/6/15,5,2015,Mobile,Google,Legacy,Search,APAC,Brand,134.54,38
5/6/15,5,2015,Mobile,Google,Legacy,Search,EMEA,Brand,127.66,62
5/6/15,5,2015,Mobile,Google,Legacy,Search,EMEA,NB,326.12,94
5/6/15,5,2015,Tablet,Google,Legacy,Search,AMS,NB,47.28,6
5/6/15,5,2015,Tablet,Google,Legacy,Search,APAC,Brand,19.94,10
5/6/15,5,2015,Tablet,Google,Legacy,Search,APAC,NB,47.92,10
5/7/15,5,2015,Desktop,Bing,Legacy,Search,Global,Brand,799.86,208
5/7/15,5,2015,Desktop,Bing,Legacy,Search,Global,NB,203.96,30
5/7/15,5,2015,Desktop,Google,Legacy,Search,EMEA,Brand,4556.28,1134
5/7/15,5,2015,Mobile,Google,Legacy,Search,LATAM,Brand,16.76,2
5/7/15,5,2015,Mobile,Google,Legacy,Search,LATAM,NB,108.76,24
5/8/15,5,2015,Desktop,Google,Legacy,Search,Global,Brand,181.44,48
5/8/15,5,2015,Desktop,Google,Legacy,Search,Global,NB,74.14,12
5/8/15,5,2015,Desktop,Google,Legacy,Search,LATAM,Brand,3088.82,228
5/8/15,5,2015,Mobile,Bing,Legacy,Search,Global,Brand,8.62,8
5/8/15,5,2015,Mobile,Bing,Legacy,Search,Global,NB,0.6,2
5/8/15,5,2015,Tablet,Bing,Legacy,Search,Global,NB,21.3,4
5/9/15,5,2015,Mobile,Google,Legacy,Search,Global,Brand,2.1,6
5/9/15,5,2015,Tablet,Google,Legacy,Search,LATAM,Brand,13.4,4
5/9/15,5,2015,Tablet,Google,Legacy,Search,LATAM,NB,50.72,8
5/11/15,5,2015,Desktop,Bing,Legacy,Search,AMS,NB,380.74,26
5/11/15,5,2015,Mobile,Google,Legacy,Search,AMS,NB,141.26,18
5/11/15,5,2015,Mobile,Google,Legacy,Search,APAC,NB,75.64,16
5/12/15,5,2015,Desktop,Google,Legacy,Search,AMS,Brand,29085.5,1428
5/12/15,5,2015,Desktop,Google,Legacy,Search,AMS,NB,5059.88,176
5/12/15,5,2015,Desktop,Google,Legacy,Search,APAC,Brand,2231.96,522
5/12/15,5,2015,Desktop,Google,Legacy,Search,APAC,NB,2556.76,204
5/12/15,5,2015,Desktop,Google,Legacy,Search,EMEA,NB,7100.28,514
5/12/15,5,2015,Tablet,Google,Legacy,Search,AMS,Brand,648.4,28
5/12/15,5,2015,Tablet,Google,Legacy,Search,EMEA,Brand,116.7,24
5/12/15,5,2015,Tablet,Google,Legacy,Search,EMEA,NB,163.88,20
5/13/15,5,2015,Desktop,Google,Legacy,Search,LATAM,NB,4873.3,624
5/13/15,5,2015,Mobile,Google,Legacy,Search,APAC,Brand,47.08,18
5/13/15,5,2015,Tablet,Google,Legacy,Search,AMS,NB,80.48,4
5/3/15,5,2015,Tablet,Google,Legacy,Search,APAC,Brand,22.3,6
5/3/15,5,2015,Tablet,Google,Legacy,Search,APAC,NB,63.54,6
5/4/15,5,2015,Desktop,Bing,Legacy,Search,Global,Brand,1613.72,232
5/4/15,5,2015,Desktop,Bing,Legacy,Search,Global,NB,80.62,10
5/4/15,5,2015,Mobile,Bing,Legacy,Search,Global,Brand,25.92,8
5/4/15,5,2015,Mobile,Bing,Legacy,Search,Global,NB,27.6,4
5/5/15,5,2015,Mobile,Bing,Legacy,Search,Global,Brand,10.74,12
5/5/15,5,2015,Tablet,Google,Legacy,Search,EMEA,Brand,53.06,24
5/5/15,5,2015,Tablet,Google,Legacy,Search,EMEA,NB,139.32,26
5/5/15,5,2015,Tablet,Google,Legacy,Search,Global,NB,36.86,4
5/5/15,5,2015,Tablet,Google,Legacy,Search,LATAM,Brand,32.08,4
5/5/15,5,2015,Tablet,Google,Legacy,Search,LATAM,NB,48.38,10
5/6/15,5,2015,Tablet,Google,Legacy,Search,LATAM,Brand,28.04,4
5/6/15,5,2015,Tablet,Google,Legacy,Search,LATAM,NB,57.04,8
5/7/15,5,2015,Desktop,Bing,Legacy,Search,AMS,NB,636.42,36
5/7/15,5,2015,Mobile,Google,Legacy,Search,APAC,NB,42.34,12
5/8/15,5,2015,Desktop,Bing,Legacy,Search,AMS,NB,488.14,60
5/8/15,5,2015,Desktop,Google,Legacy,Search,APAC,Brand,1104.36,266
5/8/15,5,2015,Desktop,Google,Legacy,Search,APAC,NB,1486.4,120
5/8/15,5,2015,Desktop,Google,Legacy,Search,EMEA,NB,5694.5,380
5/8/15,5,2015,Mobile,Google,Legacy,Search,APAC,NB,83.18,14
5/8/15,5,2015,Tablet,Google,Legacy,Search,EMEA,Brand,170.4,24
5/8/15,5,2015,Tablet,Google,Legacy,Search,EMEA,NB,111.94,16
5/9/15,5,2015,Desktop,Google,Legacy,Search,APAC,Brand,406.8,108
5/9/15,5,2015,Desktop,Google,Legacy,Search,APAC,NB,576.88,52
5/9/15,5,2015,Desktop,Google,Legacy,Search,EMEA,NB,1958.9,162
5/9/15,5,2015,Desktop,Google,Legacy,Search,LATAM,NB,1889.52,254
5/9/15,5,2015,Mobile,Bing,Legacy,Search,AMS,NB,288.28,34
5/9/15,5,2015,Mobile,Google,Legacy,Search,APAC,Brand,18.48,14
5/10/15,5,2015,Desktop,Google,Legacy,Search,LATAM,NB,1104.9,154
5/10/15,5,2015,Mobile,Google,Legacy,Search,APAC,Brand,2.6,4
5/10/15,5,2015,Mobile,Google,Legacy,Search,EMEA,Brand,40.28,24
5/10/15,5,2015,Mobile,Google,Legacy,Search,EMEA,NB,140.96,44
5/10/15,5,2015,Mobile,Google,Legacy,Search,LATAM,Brand,2.3,4
5/10/15,5,2015,Mobile,Google,Legacy,Search,LATAM,NB,69.48,14
5/10/15,5,2015,Tablet,Google,Legacy,Search,AMS,NB,9.24,2
5/11/15,5,2015,Desktop,Google,Legacy,Search,EMEA,Brand,5377.38,1142
5/11/15,5,2015,Desktop,Google,Legacy,Search,Global,Brand,349.88,84
5/11/15,5,2015,Desktop,Google,Legacy,Search,Global,NB,96.92,18
5/11/15,5,2015,Desktop,Google,Legacy,Search,LATAM,Brand,3522,338
5/11/15,5,2015,Mobile,Google,Legacy,Search,LATAM,Brand,25.02,6
5/11/15,5,2015,Mobile,Google,Legacy,Search,LATAM,NB,94.64,22
5/12/15,5,2015,Desktop,Google,Legacy,Search,Global,Brand,205.54,54
5/12/15,5,2015,Desktop,Google,Legacy,Search,Global,NB,128.44,22
5/12/15,5,2015,Desktop,Google,Legacy,Search,LATAM,Brand,3554.06,300
5/13/15,5,2015,Mobile,Google,Legacy,Search,EMEA,Brand,177.54,58
5/13/15,5,2015,Mobile,Google,Legacy,Search,EMEA,NB,250.7,32
5/13/15,5,2015,Mobile,Google,Legacy,Search,Global,Brand,1.16,2
5/14/15,5,2015,Desktop,Google,Legacy,Search,EMEA,Brand,3227.38,668
5/14/15,5,2015,Mobile,Google,Legacy,Search,AMS,NB,214.72,16
5/15/15,5,2015,Desktop,Google,Legacy,Search,EMEA,Brand,4297.54,866
5/15/15,5,2015,Mobile,Google,Legacy,Search,AMS,NB,305.46,16
5/15/15,5,2015,Tablet,Google,Legacy,Search,AMS,Brand,579.7,22
5/16/15,5,2015,Desktop,Google,Legacy,Search,AMS,Brand,4147.68,248
5/16/15,5,2015,Desktop,Google,Legacy,Search,AMS,NB,1572.6,56
5/16/15,5,2015,Mobile,Google,Legacy,Search,Global,Brand,5.28,4
5/16/15,5,2015,Tablet,Google,Legacy,Search,AMS,Brand,695.44,30
5/16/15,5,2015,Tablet,Google,Legacy,Search,APAC,Brand,33.46,8
5/16/15,5,2015,Tablet,Google,Legacy,Search,APAC,NB,19.66,2
5/17/15,5,2015,Mobile,Google,Legacy,Search,Global,Brand,2.66,2
5/17/15,5,2015,Tablet,Google,Legacy,Search,APAC,Brand,48.3,8
5/17/15,5,2015,Tablet,Google,Legacy,Search,APAC,NB,43.58,6
5/18/15,5,2015,Desktop,Bing,Legacy,Search,Global,Brand,558.9,260
5/18/15,5,2015,Desktop,Bing,Legacy,Search,Global,NB,219.1,16
5/18/15,5,2015,Mobile,Google,Legacy,Search,AMS,NB,71.52,8
5/18/15,5,2015,Tablet,Bing,Legacy,Search,Global,Brand,1.98,4
5/31/15,5,2015,Mobile,Google,Legacy,Search,LATAM,Brand,8.28,4
5/31/15,5,2015,Mobile,Google,Legacy,Search,LATAM,NB,19.68,16
6/1/15,6,2015,Mobile,Google,Legacy,Search,AMS,Brand,250.38,42
6/1/15,6,2015,Mobile,Google,Legacy,Search,APAC,Brand,35.6,24
6/1/15,6,2015,Mobile,Google,Legacy,Search,EMEA,Brand,101.48,38
6/1/15,6,2015,Mobile,Google,Legacy,Search,EMEA,NB,305.14,62
6/1/15,6,2015,Tablet,Google,Legacy,Search,APAC,Brand,55.42,18
6/2/15,6,2015,Desktop,Bing,Legacy,Search,Global,Brand,2063.38,308
6/2/15,6,2015,Desktop,Bing,Legacy,Search,Global,NB,331.08,42
6/2/15,6,2015,Mobile,Google,Legacy,Search,Global,NB,293.28,58
6/2/15,6,2015,Mobile,Google,Legacy,Search,LATAM,Brand,31.1,20
6/2/15,6,2015,Mobile,Google,Legacy,Search,LATAM,NB,59.8,18
6/3/15,6,2015,Mobile,Bing,Legacy,Search,Global,Brand,22.24,12
6/3/15,6,2015,Mobile,Bing,Legacy,Search,Global,NB,0.22,2
6/3/15,6,2015,Mobile,Google,Legacy,Search,AMS,Brand,463.22,74
6/3/15,6,2015,Mobile,Google,Legacy,Search,EMEA,Brand,107.4,46
6/3/15,6,2015,Mobile,Google,Legacy,Search,EMEA,NB,268.6,54
6/3/15,6,2015,Tablet,Google,Legacy,Search,AMS,Brand,364.26,16
6/4/15,6,2015,Mobile,Google,Legacy,Search,APAC,NB,18,6
6/5/15,6,2015,Mobile,Bing,Legacy,Search,Global,Brand,15.88,8
6/5/15,6,2015,Mobile,Bing,Legacy,Search,Global,NB,34.36,2
6/5/15,6,2015,Tablet,Google,Legacy,Search,AMS,Brand,517.82,24
6/6/15,6,2015,Mobile,Google,Legacy,Search,APAC,NB,23.24,10
6/6/15,6,2015,Tablet,Google,Legacy,Search,APAC,Brand,32.88,12
6/6/15,6,2015,Tablet,Google,Legacy,Search,APAC,NB,25.56,4
6/6/15,6,2015,Tablet,Google,Legacy,Search,Global,Brand,12.76,10
6/7/15,6,2015,Desktop,Google,Legacy,Search,AMS,Brand,6884.02,330
6/7/15,6,2015,Desktop,Google,Legacy,Search,AMS,NB,1401.68,36
6/8/15,6,2015,Mobile,Google,Legacy,Search,AMS,Brand,494.78,30
6/8/15,6,2015,Tablet,Google,Legacy,Search,APAC,Brand,31.52,6
6/8/15,6,2015,Tablet,Google,Legacy,Search,APAC,NB,32.08,2
6/8/15,6,2015,Tablet,Google,Legacy,Search,Global,Brand,16.76,6
6/9/15,6,2015,Desktop,Bing,Legacy,Search,Global,Brand,1927.12,284
6/9/15,6,2015,Desktop,Bing,Legacy,Search,Global,NB,88.14,12
6/9/15,6,2015,Desktop,Google,Legacy,Search,AMS,Brand,20852.56,1522
6/9/15,6,2015,Desktop,Google,Legacy,Search,AMS,NB,4520.08,130
6/9/15,6,2015,Tablet,Bing,Legacy,Search,Global,Brand,65.72,4
6/10/15,6,2015,Desktop,Google,Legacy,Search,Global,Brand,1613.54,484
6/10/15,6,2015,Desktop,Google,Legacy,Search,Global,NB,2959.72,330
6/10/15,6,2015,Desktop,Google,Legacy,Search,LATAM,Brand,3075.36,238
6/10/15,6,2015,Mobile,Google,Legacy,Search,AMS,Brand,965.06,70
6/10/15,6,2015,Tablet,Google,Legacy,Search,AMS,NB,31,4
6/10/15,6,2015,Tablet,Google,Legacy,Search,Global,Brand,37.04,16
6/11/15,6,2015,Desktop,Bing,Legacy,Search,Global,Brand,293.72,184
6/11/15,6,2015,Desktop,Bing,Legacy,Search,Global,NB,65.08,8
6/11/15,6,2015,Desktop,Google,Legacy,Search,EMEA,Brand,4788.38,1318
6/11/15,6,2015,Mobile,Google,Legacy,Search,APAC,NB,87.4,18
6/12/15,6,2015,Desktop,Google,Legacy,Search,Global,Brand,1347.68,380
6/12/15,6,2015,Desktop,Google,Legacy,Search,Global,NB,2553.96,260
6/12/15,6,2015,Desktop,Google,Legacy,Search,LATAM,Brand,3226.02,250
6/12/15,6,2015,Mobile,Bing,Legacy,Search,Global,Brand,0.94,2
6/12/15,6,2015,Mobile,Google,Legacy,Search,AMS,Brand,534.36,44
6/12/15,6,2015,Tablet,Bing,Legacy,Search,Global,NB,18.8,2
6/13/15,6,2015,Desktop,Google,Legacy,Search,EMEA,Brand,666.2,226
6/13/15,6,2015,Mobile,Google,Legacy,Search,AMS,NB,19.76,2
6/13/15,6,2015,Mobile,Google,Legacy,Search,APAC,NB,36.16,6
6/13/15,6,2015,Mobile,Google,Legacy,Search,Global,Brand,9,8
6/14/15,6,2015,Mobile,Bing,Legacy,Search,Global,NB,4,2
6/15/15,6,2015,Mobile,Google,Legacy,Search,AMS,NB,25.14,4
6/15/15,6,2015,Mobile,Google,Legacy,Search,Global,Brand,9.42,12
6/15/15,6,2015,Tablet,Google,Legacy,Search,Global,Brand,42.56,10
6/17/15,6,2015,Desktop,Google,Legacy,Search,Global,Brand,2180.76,466
6/17/15,6,2015,Desktop,Google,Legacy,Search,Global,NB,2706.02,328
6/17/15,6,2015,Desktop,Google,Legacy,Search,LATAM,Brand,5107.74,318
6/17/15,6,2015,Tablet,Google,Legacy,Search,AMS,NB,12.76,2
6/18/15,6,2015,Desktop,Google,Legacy,Search,EMEA,Brand,3873.02,1112
6/17/15,6,2015,Mobile,Bing,Legacy,Search,Global,Brand,0.1,2
6/17/15,6,2015,Tablet,Google,Legacy,Search,Global,NB,33.48,6
6/17/15,6,2015,Tablet,Google,Legacy,Search,LATAM,Brand,27.88,4
6/18/15,6,2015,Desktop,Google,Legacy,Search,APAC,Brand,2861.48,468
6/18/15,6,2015,Desktop,Google,Legacy,Search,APAC,NB,965.44,108
6/18/15,6,2015,Desktop,Google,Legacy,Search,EMEA,NB,5126.66,364
6/18/15,6,2015,Mobile,Google,Legacy,Search,APAC,NB,11.56,2
6/18/15,6,2015,Tablet,Google,Legacy,Search,EMEA,Brand,92.84,30
6/18/15,6,2015,Tablet,Google,Legacy,Search,EMEA,NB,72.94,12
6/19/15,6,2015,Desktop,Bing,Legacy,Search,AMS,NB,368.9,26
6/19/15,6,2015,Desktop,Google,Legacy,Search,LATAM,NB,2327.78,236
6/20/15,6,2015,Desktop,Google,Legacy,Search,APAC,Brand,549.5,104
6/20/15,6,2015,Desktop,Google,Legacy,Search,APAC,NB,623.8,56
6/20/15,6,2015,Desktop,Google,Legacy,Search,EMEA,NB,1154.14,106
6/20/15,6,2015,Mobile,Google,Legacy,Search,Global,NB,68.34,34
6/20/15,6,2015,Mobile,Google,Legacy,Search,LATAM,Brand,41.46,20
6/20/15,6,2015,Mobile,Google,Legacy,Search,LATAM,NB,49.2,14
6/20/15,6,2015,Tablet,Google,Legacy,Search,Global,Brand,17.96,10
6/21/15,6,2015,Mobile,Google,Legacy,Search,APAC,Brand,9.94,6
6/21/15,6,2015,Mobile,Google,Legacy,Search,EMEA,Brand,16.56,12
6/21/15,6,2015,Mobile,Google,Legacy,Search,EMEA,NB,127.7,24
6/22/15,6,2015,Desktop,Google,Legacy,Search,Global,Brand,2005.44,478
6/22/15,6,2015,Desktop,Google,Legacy,Search,Global,NB,2799.14,286
6/22/15,6,2015,Desktop,Google,Legacy,Search,LATAM,Brand,3422.24,310
6/22/15,6,2015,Mobile,Google,Legacy,Search,Global,NB,143.9,56
6/22/15,6,2015,Mobile,Google,Legacy,Search,LATAM,Brand,14.76,6
6/22/15,6,2015,Mobile,Google,Legacy,Search,LATAM,NB,85.68,16
6/22/15,6,2015,Tablet,Google,Legacy,Search,AMS,NB,13.14,2
6/22/15,6,2015,Tablet,Google,Legacy,Search,Global,Brand,11.54,2
6/23/15,6,2015,Desktop,Google,Legacy,Search,EMEA,Brand,3827.96,1030
6/23/15,6,2015,Mobile,Google,Legacy,Search,APAC,Brand,46.54,18
6/23/15,6,2015,Mobile,Google,Legacy,Search,EMEA,Brand,89.74,26
6/23/15,6,2015,Mobile,Google,Legacy,Search,EMEA,NB,15.24,10
6/24/15,6,2015,Desktop,Google,Legacy,Search,Global,Brand,1677.36,450
6/24/15,6,2015,Desktop,Google,Legacy,Search,Global,NB,1211.04,186
6/24/15,6,2015,Desktop,Google,Legacy,Search,LATAM,Brand,2721.48,282
6/24/15,6,2015,Tablet,Bing,Legacy,Search,Global,NB,35.78,2
6/25/15,6,2015,Desktop,Google,Legacy,Search,EMEA,Brand,3396.16,992
6/25/15,6,2015,Mobile,Google,Legacy,Search,AMS,NB,16.94,2
6/25/15,6,2015,Mobile,Google,Legacy,Search,Global,Brand,6.2,8
6/25/15,6,2015,Tablet,Google,Legacy,Search,AMS,Brand,344.78,24
6/27/15,6,2015,Desktop,Google,Legacy,Search,AMS,Brand,1794.42,252
6/27/15,6,2015,Desktop,Google,Legacy,Search,AMS,NB,725.16,26
6/27/15,6,2015,Mobile,Google,Legacy,Search,AMS,NB,102.92,6
6/27/15,6,2015,Mobile,Google,Legacy,Search,Global,Brand,9.18,8
6/27/15,6,2015,Tablet,Google,Legacy,Search,AMS,Brand,24.02,4
6/28/15,6,2015,Tablet,Google,Legacy,Search,APAC,Brand,88.36,10
6/28/15,6,2015,Tablet,Google,Legacy,Search,APAC,NB,12.22,2
6/29/15,6,2015,Desktop,Bing,Legacy,Search,Global,Brand,54.94,12
6/29/15,6,2015,Desktop,Bing,Legacy,Search,Global,NB,85.18,10
6/29/15,6,2015,Desktop,Google,Legacy,Search,AMS,Brand,25986.72,980
6/29/15,6,2015,Desktop,Google,Legacy,Search,AMS,NB,1557.74,68
6/30/15,6,2015,Mobile,Google,Legacy,Search,AMS,Brand,425.82,28
6/30/15,6,2015,Tablet,Google,Legacy,Search,APAC,Brand,31.3,2
6/30/15,6,2015,Tablet,Google,Legacy,Search,APAC,NB,54.48,4
7/1/15,7,2015,Desktop,Bing,Legacy,Search,Global,Brand,299.98,116
7/1/15,7,2015,Desktop,Bing,Legacy,Search,Global,NB,154.7,22
7/2/15,7,2015,Mobile,Bing,Legacy,Search,Global,Brand,0.52,4
7/2/15,7,2015,Mobile,Google,Legacy,Search,AMS,Brand,795.28,50
7/2/15,7,2015,Tablet,Google,Legacy,Search,Global,NB,29.32,4
7/2/15,7,2015,Tablet,Google,Legacy,Search,LATAM,Brand,9.84,2
7/2/15,7,2015,Tablet,Google,Legacy,Search,LATAM,NB,249.88,6
7/3/15,7,2015,Tablet,Google,Legacy,Search,EMEA,Brand,50.28,16
7/3/15,7,2015,Tablet,Google,Legacy,Search,EMEA,NB,51.3,8
7/4/15,7,2015,Desktop,Bing,Legacy,Search,AMS,NB,63.64,6
7/4/15,7,2015,Desktop,Google,Legacy,Search,LATAM,NB,1318.84,102
8/3/15,8,2015,Desktop,Bing,Legacy,Search,Global,Brand,406.68,166
8/3/15,8,2015,Desktop,Bing,Legacy,Search,Global,NB,404.2,48
8/4/15,8,2015,Mobile,Bing,Legacy,Search,Global,Brand,1.06,8
8/4/15,8,2015,Mobile,Google,Legacy,Search,AMS,Brand,138.98,24
8/4/15,8,2015,Tablet,Google,Legacy,Search,Global,NB,40.94,2
8/4/15,8,2015,Tablet,Google,Legacy,Search,LATAM,Brand,11.22,2
8/5/15,8,2015,Mobile,Google,Legacy,Search,APAC,NB,65.04,8
8/5/15,8,2015,Tablet,Google,Legacy,Search,EMEA,Brand,56.02,24
8/5/15,8,2015,Tablet,Google,Legacy,Search,EMEA,NB,94.82,20
8/6/15,8,2015,Desktop,Bing,Legacy,Search,AMS,NB,140.26,26
8/6/15,8,2015,Desktop,Google,Legacy,Search,LATAM,NB,2363.3,282
8/6/15,8,2015,Mobile,Bing,Legacy,Search,Global,Brand,3.38,12
8/6/15,8,2015,Mobile,Bing,Legacy,Search,Global,NB,28.08,6
8/6/15,8,2015,Tablet,Google,Legacy,Search,Global,NB,31.48,2
8/6/15,8,2015,Tablet,Google,Legacy,Search,LATAM,Brand,3.88,2
8/6/15,8,2015,Tablet,Google,Legacy,Search,LATAM,NB,32.14,8
8/7/15,8,2015,Desktop,Google,Legacy,Search,APAC,Brand,1680.04,244
8/7/15,8,2015,Desktop,Google,Legacy,Search,APAC,NB,1228.7,138
8/7/15,8,2015,Desktop,Google,Legacy,Search,EMEA,NB,3301.42,308
8/7/15,8,2015,Mobile,Google,Legacy,Search,APAC,NB,3.76,4
8/7/15,8,2015,Tablet,Google,Legacy,Search,EMEA,Brand,90.88,12
8/7/15,8,2015,Tablet,Google,Legacy,Search,EMEA,NB,90.36,12
8/8/15,8,2015,Desktop,Bing,Legacy,Search,AMS,NB,26.1,6
8/8/15,8,2015,Desktop,Google,Legacy,Search,LATAM,NB,1047.62,146
8/9/15,8,2015,Desktop,Google,Legacy,Search,APAC,Brand,1810.54,204
8/9/15,8,2015,Desktop,Google,Legacy,Search,APAC,NB,1246.54,112
8/9/15,8,2015,Desktop,Google,Legacy,Search,EMEA,NB,1390.18,150
8/9/15,8,2015,Mobile,Google,Legacy,Search,Global,NB,25.9,20
8/9/15,8,2015,Mobile,Google,Legacy,Search,LATAM,Brand,14.24,4
8/9/15,8,2015,Mobile,Google,Legacy,Search,LATAM,NB,34.38,8
8/9/15,8,2015,Tablet,Google,Legacy,Search,Global,Brand,48.36,12
8/10/15,8,2015,Desktop,Bing,Legacy,Search,AMS,NB,391.7,26
8/10/15,8,2015,Desktop,Google,Legacy,Search,LATAM,NB,2596.28,262
8/10/15,8,2015,Mobile,Google,Legacy,Search,APAC,Brand,8.5,6
8/10/15,8,2015,Mobile,Google,Legacy,Search,EMEA,Brand,179.82,54
8/10/15,8,2015,Mobile,Google,Legacy,Search,EMEA,NB,269.94,86
8/11/15,8,2015,Desktop,Google,Legacy,Search,Global,Brand,1738.48,428
8/11/15,8,2015,Desktop,Google,Legacy,Search,Global,NB,1211.74,180
8/11/15,8,2015,Desktop,Google,Legacy,Search,LATAM,Brand,3686.94,234
8/11/15,8,2015,Mobile,Google,Legacy,Search,Global,NB,21.7,14
8/11/15,8,2015,Mobile,Google,Legacy,Search,LATAM,Brand,98.12,24
8/11/15,8,2015,Mobile,Google,Legacy,Search,LATAM,NB,8,4
8/11/15,8,2015,Tablet,Google,Legacy,Search,Global,Brand,32.8,6
8/12/15,8,2015,Desktop,Google,Legacy,Search,EMEA,Brand,3782.5,742
8/12/15,8,2015,Mobile,Google,Legacy,Search,APAC,Brand,35.8,22
8/12/15,8,2015,Mobile,Google,Legacy,Search,EMEA,Brand,137.9,48
8/12/15,8,2015,Mobile,Google,Legacy,Search,EMEA,NB,313.16,104
8/13/15,8,2015,Desktop,Google,Legacy,Search,Global,Brand,1670.78,400
8/13/15,8,2015,Desktop,Google,Legacy,Search,Global,NB,1865.1,222
8/13/15,8,2015,Desktop,Google,Legacy,Search,LATAM,Brand,4875.94,298
